CODDEPTO,DEPARTAMENTO,Codigo,MUNICIPIO,SE,CONFIRMADOS,ACTIVOS,FALLECIDOS,RECUPERADOS(*)
5,POTOSI,50101,POTOSI,27,307,261,11,35
5,POTOSI,50201,UNCIA,27,101,101,0,0
5,POTOSI,50203,LLALLAGUA,27,279,261,10,8
5,POTOSI,50204,CHUQUIHUTA AYLLU JUCUMANI,27,1,0,1,0
5,POTOSI,50301,BETANZOS,27,2,2,0,0
5,POTOSI,50401,COLQUECHACA,27,3,3,0,0
5,POTOSI,50403,POCOATA,27,1,1,0,0
5,POTOSI,50404,OCURI,27,2,2,0,0
5,POTOSI,50502,TORO TORO,27,1,1,0,0
5,POTOSI,50601,COTAGAITA,27,2,2,0,0
5,POTOSI,50701,SACACA,27,1,0,1,0
5,POTOSI,50802,ATOCHA,27,1,1,0,0
5,POTOSI,50901,"COLCHA ""K""",27,10,5,0,5
5,POTOSI,51102,"CAIZA ""D""",27,10,9,1,0
5,POTOSI,51201,UYUNI,27,19,14,1,4
5,POTOSI,51501,VILLAZON,27,18,18,0,0
6,TARIJA,60101,TARIJA,27,590,553,16,21
6,TARIJA,60201,PADCAYA,27,3,2,0,1
6,TARIJA,60202,BERMEJO,27,7,7,0,0
6,TARIJA,60301,YACUIBA,27,181,168,5,8
6,TARIJA,60302,CARAPARI,27,20,20,0,0
6,TARIJA,60303,VILLA MONTES,27,40,34,4,2
6,TARIJA,60401,URIONDO (A. CONCEPCION),27,29,29,0,0
6,TARIJA,60501,SAN LORENZO(TJA),27,24,23,0,1
6,TARIJA,60502,EL PUENTE(TJA),27,6,6,0,0
6,TARIJA,60601,ENTRE RIOS TRJ,27,16,16,0,0
7,SANTA CRUZ,70101,SANTA CRUZ,27,15298,5486,391,9421
7,SANTA CRUZ,70102,COTOCA,27,193,180,2,11
7,SANTA CRUZ,70103,PORONGO,27,79,73,0,6
7,SANTA CRUZ,70104,LA GUARDIA,27,520,466,7,47
7,SANTA CRUZ,70105,EL TORNO,27,244,219,1,24
7,SANTA CRUZ,70201,WARNES,27,324,299,9,16
7,SANTA CRUZ,70202,OKINAWA UNO,27,39,26,3,10
7,SANTA CRUZ,70301,SAN IGNACIO DE VELASCO,27,142,129,11,2
7,SANTA CRUZ,70401,BUENA VISTA,27,25,23,0,2
7,SANTA CRUZ,70402,SAN CARLOS,27,127,125,0,2
7,SANTA CRUZ,70403,YAPACANI,27,332,324,0,8
7,SANTA CRUZ,70404,SAN JUAN DE YAPACANI,27,90,90,0,0
7,SANTA CRUZ,70501,SAN JOSÉ DE CHIQUITOS,27,135,126,9,0
7,SANTA CRUZ,70502,PAILON,27,131,126,2,3
7,SANTA CRUZ,70503,ROBORÉ,27,38,32,1,5
7,SANTA CRUZ,70601,PORTACHUELO,27,195,190,4,1
7,SANTA CRUZ,70602,SANTA ROSA DEL SARA,27,86,81,0,5
7,SANTA CRUZ,70603,COLPA BÉLGICA,27,82,78,3,1
7,SANTA CRUZ,70701,LAGUNILLAS,27,4,4,0,0
7,SANTA CRUZ,70703,CABEZAS,27,24,22,0,2
7,SANTA CRUZ,70706,CAMIRI,27,45,29,3,13
7,SANTA CRUZ,70801,VALLE GRANDE,27,36,31,0,5
7,SANTA CRUZ,70802,TRIGAL,27,8,8,0,0
7,SANTA CRUZ,70803,MORO MORO,27,23,23,0,0
7,SANTA CRUZ,70901,SAMAIPATA,27,15,14,0,1
7,SANTA CRUZ,70902,PAMPA GRANDE,27,16,15,1,0
7,SANTA CRUZ,70903,MAIRANA,27,44,27,2,15
7,SANTA CRUZ,71001,MONTERO,27,1856,1357,74,425
7,SANTA CRUZ,71002,GRAL. SAAVEDRA,27,61,44,2,15
7,SANTA CRUZ,71003,MINEROS,27,113,79,5,29
7,SANTA CRUZ,71004,FERNÁNDEZ ALONSO,27,92,35,1,56
7,SANTA CRUZ,71005,SAN PEDRO,27,198,172,0,26
7,SANTA CRUZ,71101,CONCEPCIÓN,27,52,48,4,0
7,SANTA CRUZ,71102,SAN JAVIER,27,50,49,1,0
7,SANTA CRUZ,71104,SAN JULIÁN,27,70,62,5,3
7,SANTA CRUZ,71106,CUATRO CAÑADAS,27,78,71,7,0
7,SANTA CRUZ,71401,PUERTO SUAREZ,27,27,27,0,0
7,SANTA CRUZ,71402,PUERTO QUIJARRO,27,120,120,0,0
7,SANTA CRUZ,71105,SAN ANTONIO DE LOMERÍO,27,28,27,1,0
7,SANTA CRUZ,71503,EL PUENTE (SCZ),27,4,4,0,0
7,SANTA CRUZ,71301,COMARAPA,27,22,22,0,0
7,SANTA CRUZ,70702,CHARAGUA,27,8,7,1,0
7,SANTA CRUZ,70904,QUIRUSILLAS,27,1,1,0,0
7,SANTA CRUZ,71501,ASCENCIÓN DE GUARAYOS,27,57,57,0,0
7,SANTA CRUZ,71201,SAN MATIAS,27,5,5,0,0
7,SANTA CRUZ,71502,URUBICHÁ,27,15,15,0,0
7,SANTA CRUZ,71403,CARMEN RIVERO TóRREZ,27,8,8,0,0
7,SANTA CRUZ,70302,SAN MIGUEL DE VELASCO,27,10,9,1,0
7,SANTA CRUZ,70303,SAN RAFAEL,27,9,9,0,0
7,SANTA CRUZ,71103,SAN RAMóN,27,11,11,0,0
8,BENI,80101,TRINIDAD,27,3122,2813,176,133
8,BENI,80102,SAN JAVIER(BNI),27,14,14,0,0
8,BENI,80201,RIBERALTA,27,337,297,29,11
8,BENI,80202,GUAYARAMERIN,27,373,345,28,0
8,BENI,80302,SAN BORJA,27,33,32,0,1
8,BENI,80303,SANTA ROSA,27,1,1,0,0
8,BENI,80304,RURRENABAQUE,27,14,14,0,0
8,BENI,80401,SANTA ANA,27,59,59,0,0
8,BENI,80402,EXALTACION,27,5,5,0,0
8,BENI,80501,SAN IGNACIO,27,12,7,0,5
8,BENI,80601,LORETO,27,52,51,1,0
8,BENI,80602,SAN ANDRES,27,80,80,0,0
8,BENI,80701,SAN JOAQUIN,27,119,116,3,0
8,BENI,80702,SAN RAMON BENI,27,54,52,2,0
9,PANDO,90101,COBIJA,27,735,670,52,13
9,PANDO,90102,PORVENIR,27,27,27,0,0
9,PANDO,90103,BOLPEBRA,27,25,25,0,0
9,PANDO,90201,PUERTO RICO,27,1,1,0,0
9,PANDO,90203,FILADELFIA,27,12,10,1,1
9,PANDO,90301,PUERTO GONZALO MORENO,27,1,1,0,0
9,PANDO,90302,SAN LORENZO(PND),27,1,1,0,0
9,PANDO,90303,SENA,27,5,5,0,0
9,PANDO,90401,NACEBE (SANTA ROSA DEL ABUNA),27,1,1,0,0
1,CHUQUISACA,10101,SUCRE,28,1052,959,56,37
1,CHUQUISACA,10102,YOTALA,28,23,22,1,0
1,CHUQUISACA,10103,POROMA,28,3,3,0,0
1,CHUQUISACA,10202,TARVITA,28,7,7,0,0
1,CHUQUISACA,10301,ZUDAÑEZ,28,5,5,0,0
1,CHUQUISACA,10302,PRESTO,28,9,9,0,0
1,CHUQUISACA,10303,MOJOCOYA,28,3,2,0,1
1,CHUQUISACA,10304,ICLA,28,11,11,0,0
1,CHUQUISACA,10401,PADILLA,28,15,15,0,0
1,CHUQUISACA,10402,TOMINA,28,14,14,0,0
1,CHUQUISACA,10403,SOPACHUY,28,3,3,0,0
1,CHUQUISACA,10404,ALCALA,28,9,9,0,0
1,CHUQUISACA,10405,EL VILLAR,28,1,1,0,0
1,CHUQUISACA,10501,MONTEAGUDO,28,46,41,0,5
1,CHUQUISACA,10601,TARABUCO,28,5,4,0,1
1,CHUQUISACA,10602,YAMPARAEZ,28,17,17,0,0
1,CHUQUISACA,10701,CAMARGO,28,2,2,0,0
1,CHUQUISACA,10702,SAN LUCAS,28,5,4,1,0
1,CHUQUISACA,10703,INCAHUASI,28,14,14,0,0
1,CHUQUISACA,10704,VILLA CHARCAS,28,4,4,0,0
1,CHUQUISACA,10801,VILLA SERRANO,28,8,8,0,0
1,CHUQUISACA,10901,CAMATAQUI (C. VILLA ABECIA),28,2,2,0,0
1,CHUQUISACA,10902,CULPINA,28,18,15,0,3
1,CHUQUISACA,10903,LAS CARRERAS,28,1,1,0,0
1,CHUQUISACA,11001,VILLA VACA GUZMAN (MUYUPAMPA),28,18,14,0,4
1,CHUQUISACA,11003,MACHARETI,28,3,3,0,0
2,LA PAZ,20101,LA PAZ,28,3971,3663,52,256
2,LA PAZ,20103,MECAPACA,28,8,8,0,0
2,LA PAZ,20104,ACHOCALLA,28,12,9,0,3
2,LA PAZ,20105,EL ALTO,28,1915,1714,34,167
2,LA PAZ,20201,ACHACACHI,28,6,2,3,1
2,LA PAZ,20202,ANCORAIMES,28,2,2,0,0
2,LA PAZ,20301,CORO CORO,28,6,6,0,0
2,LA PAZ,20405,ESCOMA,28,3,3,0,0
2,LA PAZ,20501,CHUMA,28,1,1,0,0
2,LA PAZ,20502,AYATA,28,1,1,0,0
2,LA PAZ,20601,SORATA,28,2,2,0,0
2,LA PAZ,20602,GUANAY,28,1,1,0,0
2,LA PAZ,20607,MAPIRI,28,2,1,1,0
2,LA PAZ,20608,TEOPONTE,28,6,5,0,1
2,LA PAZ,20702,PELECHUCO,28,1,1,0,0
2,LA PAZ,20801,VIACHA,28,140,121,1,18
2,LA PAZ,20802,GUAQUI,28,1,1,0,0
2,LA PAZ,20902,SAPAHAQUI,28,1,1,0,0
2,LA PAZ,20904,MALLA,28,1,0,0,1
2,LA PAZ,20905,CAIROMA,28,11,0,0,11
2,LA PAZ,21003,CAJUATA,28,2,0,1,1
2,LA PAZ,21004,COLQUIRI,28,52,44,5,3
2,LA PAZ,21005,ICHOCA,28,1,1,0,0
2,LA PAZ,21101,CHULUMANI (V. DE LA LIBERTAD),28,14,10,3,1
2,LA PAZ,21102,IRUPANA (VILLA DE LANZA),28,5,2,3,0
2,LA PAZ,21103,YANACACHI,28,4,4,0,0
2,LA PAZ,21104,PALOS BLANCOS,28,10,8,2,0
2,LA PAZ,21105,LA ASUNTA,28,3,2,1,0
2,LA PAZ,21201,PUCARANI,28,9,8,1,0
2,LA PAZ,21202,LAJA,28,7,5,2,0
2,LA PAZ,21203,BATALLAS,28,3,1,2,0
2,LA PAZ,21301,SICA SICA (VILLA AROMA),28,7,4,2,1
2,LA PAZ,21302,UMALA,28,15,9,2,4
2,LA PAZ,21304,CALAMARCA,28,1,1,0,0
2,LA PAZ,21305,PATACAMAYA,28,55,26,5,24
2,LA PAZ,21401,COROICO,28,17,17,0,0
2,LA PAZ,21402,CORIPATA,28,23,20,3,0
2,LA PAZ,21502,SAN BUENA VENTURA,28,9,8,1,0
2,LA PAZ,21701,COPACABANA,28,3,2,0,1
2,LA PAZ,22001,CARANAVI,28,34,30,1,3
2,LA PAZ,22002,ALTO BENI,28,1,0,1,0
3,COCHABAMBA,30101,COCHABAMBA,28,2617,2329,205,83
3,COCHABAMBA,30201,AIQUILE,28,6,6,0,0
3,COCHABAMBA,30203,OMEREQUE,28,8,2,1,5
3,COCHABAMBA,30301,AYOPAYA (V. DE INDEPENDENCIA),28,1,1,0,0
3,COCHABAMBA,30401,TARATA,28,7,3,1,3
3,COCHABAMBA,30403,ARBIETO,28,9,9,0,0
3,COCHABAMBA,30501,ARANI,28,7,4,2,1
3,COCHABAMBA,30502,VACAS,28,3,1,0,2
3,COCHABAMBA,30601,ARQUE,28,2,1,1,0
3,COCHABAMBA,30701,CAPINOTA,28,24,20,3,1
3,COCHABAMBA,30702,SANTIVAÑES,28,26,7,1,18
3,COCHABAMBA,30703,SICAYA,28,4,0,0,4
3,COCHABAMBA,30801,CLIZA,28,8,5,2,1
3,COCHABAMBA,30802,TOCO,28,3,2,1,0
3,COCHABAMBA,30803,TOLATA,28,4,3,1,0
3,COCHABAMBA,30901,QUILLACOLLO,28,375,312,19,44
3,COCHABAMBA,30902,SIPE SIPE,28,88,36,5,47
3,COCHABAMBA,30903,TIQUIPAYA,28,96,69,6,21
3,COCHABAMBA,30904,VINTO,28,72,64,7,1
3,COCHABAMBA,30905,COLCAPIRHUA,28,73,62,6,5
3,COCHABAMBA,31001,SACABA,28,499,386,35,78
3,COCHABAMBA,31002,COLOMI,28,14,12,2,0
3,COCHABAMBA,31003,VILLA TUNARI,28,80,55,6,19
3,COCHABAMBA,31101,TAPACARI,28,5,3,2,0
3,COCHABAMBA,31202,POJO (CBBA),28,1,1,0,0
3,COCHABAMBA,31204,CHIMORE,28,112,99,4,9
3,COCHABAMBA,31205,PUERTO VILLARROEL,28,319,284,18,17
3,COCHABAMBA,31206,ENTRE RIOS CBBA,28,327,251,21,55
3,COCHABAMBA,31301,MIZQUE,28,7,4,1,2
3,COCHABAMBA,31401,PUNATA,28,55,31,10,14
3,COCHABAMBA,31403,SAN BENITO,28,18,15,1,2
3,COCHABAMBA,31501,BOLIVAR,28,3,1,0,2
3,COCHABAMBA,31601,TIRAQUE (CBBA),28,1,1,0,0
3,COCHABAMBA,31602,SHINAOTA,28,140,124,4,12
4,ORURO,40101,ORURO,28,1290,1048,73,169
4,ORURO,40102,CARACOLLO,28,12,9,3,0
4,ORURO,40104,SORACACHI,28,2,1,1,0
4,ORURO,40201,CHALLAPATA,28,38,33,3,2
4,ORURO,40202,SANTUARIO DE QUILLACAS,28,4,1,0,3
4,ORURO,40402,TURCO,28,1,1,0,0
4,ORURO,40501,HUACHACALLA,28,14,14,0,0
4,ORURO,40505,ESMERALDA,28,6,6,0,0
4,ORURO,40601,POOPO,28,2,1,1,0
4,ORURO,40603,ANTEQUERA,28,1,1,0,0
4,ORURO,40701,HUANUNI,28,284,219,19,46
4,ORURO,40702,MACHACAMARCA,28,5,4,1,0
4,ORURO,40801,SALINAS DE GARCI MENDOZA,28,4,4,0,0
4,ORURO,40901,SABAYA,28,4,4,0,0
4,ORURO,40902,COIPASA,28,1,1,0,0
4,ORURO,41101,EUCALIPTUS,28,24,10,3,11
4,ORURO,41401,SANTIAGO DE HUARI,28,4,1,3,0
4,ORURO,41503,CARANGAS,28,1,0,1,0
4,ORURO,41601,HUAYLLAMARCA,28,4,2,2,0
5,POTOSI,50101,POTOSI,28,328,256,13,59
5,POTOSI,50102,TINGUIPAYA,28,6,6,0,0
5,POTOSI,50201,UNCIA,28,108,105,0,3
5,POTOSI,50202,CHAYANTA,28,5,5,0,0
5,POTOSI,50203,LLALLAGUA,28,307,286,11,10
5,POTOSI,50204,CHUQUIHUTA AYLLU JUCUMANI,28,3,2,1,0
5,POTOSI,50301,BETANZOS,28,8,7,1,0
5,POTOSI,50401,COLQUECHACA,28,3,3,0,0
5,POTOSI,50403,POCOATA,28,2,1,1,0
5,POTOSI,50404,OCURI,28,3,3,0,0
5,POTOSI,50502,TORO TORO,28,1,1,0,0
5,POTOSI,50601,COTAGAITA,28,3,3,0,0
5,POTOSI,50701,SACACA,28,2,0,2,0
5,POTOSI,50802,ATOCHA,28,8,7,1,0
5,POTOSI,50901,"COLCHA ""K""",28,12,6,0,6
5,POTOSI,51101,PUNA,28,1,1,0,0
5,POTOSI,51102,"CAIZA ""D""",28,11,10,1,0
5,POTOSI,51201,UYUNI,28,21,16,1,4
5,POTOSI,51202,TOMAVE,28,1,1,0,0
5,POTOSI,51501,VILLAZON,28,25,25,0,0
6,TARIJA,60101,TARIJA,28,948,897,29,22
6,TARIJA,60201,PADCAYA,28,10,9,0,1
6,TARIJA,60202,BERMEJO,28,36,35,1,0
6,TARIJA,60301,YACUIBA,28,273,254,7,12
6,TARIJA,60302,CARAPARI,28,41,41,0,0
6,TARIJA,60303,VILLA MONTES,28,60,53,4,3
6,TARIJA,60401,URIONDO (A. CONCEPCION),28,58,57,1,0
6,TARIJA,60501,SAN LORENZO(TJA),28,47,45,1,1
6,TARIJA,60502,EL PUENTE(TJA),28,11,11,0,0
6,TARIJA,60601,ENTRE RIOS TRJ,28,17,16,1,0
7,SANTA CRUZ,70101,SANTA CRUZ,28,17254,5000,510,11744
7,SANTA CRUZ,70102,COTOCA,28,283,258,2,23
7,SANTA CRUZ,70103,PORONGO,28,90,79,0,11
7,SANTA CRUZ,70104,LA GUARDIA,28,657,566,7,84
7,SANTA CRUZ,70105,EL TORNO,28,373,287,6,80
7,SANTA CRUZ,70201,WARNES,28,395,329,10,56
7,SANTA CRUZ,70202,OKINAWA UNO,28,69,32,5,32
7,SANTA CRUZ,70301,SAN IGNACIO DE VELASCO,28,163,149,11,3
7,SANTA CRUZ,70401,BUENA VISTA,28,38,36,0,2
7,SANTA CRUZ,70402,SAN CARLOS,28,163,155,0,8
7,SANTA CRUZ,70403,YAPACANI,28,426,417,0,9
7,SANTA CRUZ,70404,SAN JUAN DE YAPACANI,28,130,130,0,0
7,SANTA CRUZ,70501,SAN JOSÉ DE CHIQUITOS,28,162,153,9,0
7,SANTA CRUZ,70502,PAILON,28,223,214,2,7
7,SANTA CRUZ,70503,ROBORÉ,28,58,52,1,5
7,SANTA CRUZ,70601,PORTACHUELO,28,203,196,4,3
7,SANTA CRUZ,70602,SANTA ROSA DEL SARA,28,87,79,0,8
7,SANTA CRUZ,70603,COLPA BÉLGICA,28,100,86,8,6
7,SANTA CRUZ,70701,LAGUNILLAS,28,4,4,0,0
7,SANTA CRUZ,70703,CABEZAS,28,27,24,0,3
7,SANTA CRUZ,70706,CAMIRI,28,59,43,3,13
7,SANTA CRUZ,70801,VALLE GRANDE,28,46,37,4,5
7,SANTA CRUZ,70802,TRIGAL,28,8,8,0,0
7,SANTA CRUZ,70803,MORO MORO,28,23,23,0,0
7,SANTA CRUZ,70901,SAMAIPATA,28,17,16,0,1
7,SANTA CRUZ,70902,PAMPA GRANDE,28,20,19,1,0
7,SANTA CRUZ,70903,MAIRANA,28,46,28,2,16
7,SANTA CRUZ,71001,MONTERO,28,2144,1567,81,496
7,SANTA CRUZ,71002,GRAL. SAAVEDRA,28,68,49,2,17
7,SANTA CRUZ,71003,MINEROS,28,125,84,5,36
7,SANTA CRUZ,71004,FERNÁNDEZ ALONSO,28,117,58,1,58
7,SANTA CRUZ,71005,SAN PEDRO,28,261,216,1,44
7,SANTA CRUZ,71101,CONCEPCIÓN,28,68,61,4,3
7,SANTA CRUZ,71102,SAN JAVIER,28,55,45,3,7
7,SANTA CRUZ,71104,SAN JULIÁN,28,97,85,8,4
7,SANTA CRUZ,71106,CUATRO CAÑADAS,28,105,91,7,7
7,SANTA CRUZ,71401,PUERTO SUAREZ,28,62,61,0,1
7,SANTA CRUZ,71402,PUERTO QUIJARRO,28,159,159,0,0
7,SANTA CRUZ,71105,SAN ANTONIO DE LOMERÍO,28,34,33,1,0
7,SANTA CRUZ,71503,EL PUENTE (SCZ),28,10,9,0,1
7,SANTA CRUZ,71301,COMARAPA,28,26,26,0,0
7,SANTA CRUZ,70702,CHARAGUA,28,8,7,1,0
7,SANTA CRUZ,70904,QUIRUSILLAS,28,1,1,0,0
7,SANTA CRUZ,71501,ASCENCIÓN DE GUARAYOS,28,60,52,0,8
7,SANTA CRUZ,71201,SAN MATIAS,28,11,11,0,0
7,SANTA CRUZ,71502,URUBICHÁ,28,17,17,0,0
7,SANTA CRUZ,70705,GUTIERREZ,28,2,2,0,0
7,SANTA CRUZ,71403,CARMEN RIVERO TóRREZ,28,20,20,0,0
7,SANTA CRUZ,70302,SAN MIGUEL DE VELASCO,28,18,17,1,0
7,SANTA CRUZ,70303,SAN RAFAEL,28,11,11,0,0
7,SANTA CRUZ,71103,SAN RAMóN,28,22,22,0,0
8,BENI,80101,TRINIDAD,28,3364,3020,188,156
8,BENI,80102,SAN JAVIER(BNI),28,14,14,0,0
8,BENI,80201,RIBERALTA,28,388,339,38,11
8,BENI,80202,GUAYARAMERIN,28,453,424,29,0
8,BENI,80302,SAN BORJA,28,53,52,0,1
8,BENI,80303,SANTA ROSA,28,1,1,0,0
8,BENI,80304,RURRENABAQUE,28,20,19,1,0
8,BENI,80401,SANTA ANA,28,102,102,0,0
8,BENI,80402,EXALTACION,28,8,8,0,0
8,BENI,80501,SAN IGNACIO,28,63,58,0,5
8,BENI,80601,LORETO,28,52,51,1,0
8,BENI,80602,SAN ANDRES,28,81,81,0,0
8,BENI,80701,SAN JOAQUIN,28,129,125,4,0
8,BENI,80702,SAN RAMON BENI,28,83,81,2,0
9,PANDO,90101,COBIJA,28,922,857,52,13
9,PANDO,90102,PORVENIR,28,32,31,1,0
9,PANDO,90103,BOLPEBRA,28,26,26,0,0
9,PANDO,90201,PUERTO RICO,28,5,4,1,0
9,PANDO,90203,FILADELFIA,28,16,14,1,1
9,PANDO,90301,PUERTO GONZALO MORENO,28,13,13,0,0
9,PANDO,90302,SAN LORENZO(PND),28,1,1,0,0
9,PANDO,90303,SENA,28,5,5,0,0
9,PANDO,90401,NACEBE (SANTA ROSA DEL ABUNA),28,5,4,1,0
9,PANDO,90104,BELLA FLOR,28,1,1,0,0
1,CHUQUISACA,10101,SUCRE,29,1298,1155,66,77
1,CHUQUISACA,10102,YOTALA,29,29,28,1,0
1,CHUQUISACA,10103,POROMA,29,7,7,0,0
1,CHUQUISACA,10201,AZURDUY,29,7,7,0,0
1,CHUQUISACA,10202,TARVITA,29,7,7,0,0
1,CHUQUISACA,10301,ZUDAÑEZ,29,9,9,0,0
1,CHUQUISACA,10302,PRESTO,29,10,10,0,0
1,CHUQUISACA,10303,MOJOCOYA,29,5,4,0,1
1,CHUQUISACA,10304,ICLA,29,11,9,0,2
1,CHUQUISACA,10401,PADILLA,29,15,14,0,1
1,CHUQUISACA,10402,TOMINA,29,14,14,0,0
1,CHUQUISACA,10403,SOPACHUY,29,3,3,0,0
1,CHUQUISACA,10404,ALCALA,29,9,8,0,1
1,CHUQUISACA,10405,EL VILLAR,29,1,1,0,0
1,CHUQUISACA,10501,MONTEAGUDO,29,46,41,0,5
1,CHUQUISACA,10601,TARABUCO,29,9,8,0,1
1,CHUQUISACA,10602,YAMPARAEZ,29,17,17,0,0
1,CHUQUISACA,10701,CAMARGO,29,7,7,0,0
1,CHUQUISACA,10702,SAN LUCAS,29,10,9,1,0
1,CHUQUISACA,10703,INCAHUASI,29,14,14,0,0
1,CHUQUISACA,10704,VILLA CHARCAS,29,4,4,0,0
1,CHUQUISACA,10801,VILLA SERRANO,29,9,9,0,0
1,CHUQUISACA,10901,CAMATAQUI (C. VILLA ABECIA),29,3,3,0,0
1,CHUQUISACA,10902,CULPINA,29,22,19,0,3
1,CHUQUISACA,10903,LAS CARRERAS,29,1,1,0,0
1,CHUQUISACA,11001,VILLA VACA GUZMAN (MUYUPAMPA),29,18,12,0,6
1,CHUQUISACA,11003,MACHARETI,29,3,3,0,0
2,LA PAZ,20101,LA PAZ,29,5796,5310,71,415
2,LA PAZ,20103,MECAPACA,29,8,8,0,0
2,LA PAZ,20104,ACHOCALLA,29,14,11,0,3
2,LA PAZ,20105,EL ALTO,29,2560,2291,44,225
2,LA PAZ,20201,ACHACACHI,29,10,6,3,1
2,LA PAZ,20202,ANCORAIMES,29,3,2,0,1
2,LA PAZ,20301,CORO CORO,29,6,6,0,0
2,LA PAZ,20405,ESCOMA,29,4,3,1,0
2,LA PAZ,20501,CHUMA,29,1,1,0,0
2,LA PAZ,20502,AYATA,29,1,1,0,0
2,LA PAZ,20601,SORATA,29,2,2,0,0
2,LA PAZ,20602,GUANAY,29,1,1,0,0
2,LA PAZ,20607,MAPIRI,29,2,1,1,0
2,LA PAZ,20608,TEOPONTE,29,6,5,0,1
2,LA PAZ,20702,PELECHUCO,29,1,1,0,0
2,LA PAZ,20801,VIACHA,29,174,146,1,27
2,LA PAZ,20802,GUAQUI,29,1,1,0,0
2,LA PAZ,20902,SAPAHAQUI,29,1,1,0,0
2,LA PAZ,20904,MALLA,29,5,4,0,1
2,LA PAZ,20905,CAIROMA,29,12,1,0,11
2,LA PAZ,21003,CAJUATA,29,2,0,1,1
2,LA PAZ,21004,COLQUIRI,29,53,38,5,10
2,LA PAZ,21005,ICHOCA,29,1,1,0,0
2,LA PAZ,21101,CHULUMANI (V. DE LA LIBERTAD),29,16,12,3,1
2,LA PAZ,21102,IRUPANA (VILLA DE LANZA),29,5,3,2,0
2,LA PAZ,21103,YANACACHI,29,9,8,0,1
2,LA PAZ,21104,PALOS BLANCOS,29,18,15,2,1
2,LA PAZ,21105,LA ASUNTA,29,4,3,1,0
2,LA PAZ,21201,PUCARANI,29,10,8,1,1
2,LA PAZ,21202,LAJA,29,7,5,2,0
2,LA PAZ,21203,BATALLAS,29,7,5,2,0
2,LA PAZ,21301,SICA SICA (VILLA AROMA),29,7,4,2,1
2,LA PAZ,21302,UMALA,29,15,7,2,6
2,LA PAZ,21304,CALAMARCA,29,1,1,0,0
2,LA PAZ,21305,PATACAMAYA,29,55,25,5,25
2,LA PAZ,21307,COLLANA,29,1,1,0,0
2,LA PAZ,21401,COROICO,29,19,19,0,0
2,LA PAZ,21402,CORIPATA,29,25,17,4,4
2,LA PAZ,21502,SAN BUENA VENTURA,29,9,8,1,0
2,LA PAZ,21701,COPACABANA,29,4,3,0,1
2,LA PAZ,22001,CARANAVI,29,45,39,1,5
2,LA PAZ,22002,ALTO BENI,29,1,0,1,0
3,COCHABAMBA,30101,COCHABAMBA,29,3499,2820,267,412
3,COCHABAMBA,30201,AIQUILE,29,9,8,1,0
3,COCHABAMBA,30203,OMEREQUE,29,9,3,1,5
3,COCHABAMBA,30301,AYOPAYA (V. DE INDEPENDENCIA),29,2,2,0,0
3,COCHABAMBA,30401,TARATA,29,14,10,1,3
3,COCHABAMBA,30402,ANZALDO,29,2,2,0,0
3,COCHABAMBA,30403,ARBIETO,29,14,13,1,0
3,COCHABAMBA,30501,ARANI,29,9,6,2,1
3,COCHABAMBA,30502,VACAS,29,3,1,0,2
3,COCHABAMBA,30601,ARQUE,29,2,1,1,0
3,COCHABAMBA,30701,CAPINOTA,29,25,21,3,1
3,COCHABAMBA,30702,SANTIVAÑES,29,26,7,1,18
3,COCHABAMBA,30703,SICAYA,29,4,0,0,4
3,COCHABAMBA,30801,CLIZA,29,11,8,2,1
3,COCHABAMBA,30802,TOCO,29,3,2,1,0
3,COCHABAMBA,30803,TOLATA,29,7,5,1,1
3,COCHABAMBA,30901,QUILLACOLLO,29,458,368,22,68
